No,Original_Name,Generation,Height,Weight,Type1,Type2,Ability1,Ability2,Ability_Hidden,Color,Egg_Group1,Egg_Group2,Category,is_mega,image_url,evolutionary_stage
368,Gorebyss,3,1.8,22.6,Water,,Swift Swim,,Hydration,Pink,Water1,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/368.png,2
369,Relicanth,3,1,23.4,Water,Rock,Swift Swim,Rock Head,Sturdy,Gray,Water1,Water2,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/369.png,1
370,Luvdisc,3,0.6,8.7,Water,,Swift Swim,,Hydration,Pink,Water2,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/370.png,1
371,Bagon,3,0.6,42.1,Dragon,,Rock Head,,Sheer Force,Blue,Dragon,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/371.png,1
372,Shelgon,3,1.1,110.5,Dragon,,Rock Head,,Overcoat,White,Dragon,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/372.png,2
373,Salamence,3,1.5,102.6,Dragon,Flying,Intimidate,,Moxie,Blue,Dragon,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/373.png,3
374,Beldum,3,0.6,95.2,Steel,Psychic,Clear Body,,Light Metal,Blue,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/374.png,1
375,Metang,3,1.2,202.5,Steel,Psychic,Clear Body,,Light Metal,Blue,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/375.png,2
376,Metagross,3,1.6,550,Steel,Psychic,Clear Body,,Light Metal,Blue,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/376.png,3
377,Regirock,3,1.7,230,Rock,,Clear Body,,Sturdy,Brown,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/377.png,1
378,Regice,3,1.8,175,Ice,,Clear Body,,Ice Body,Blue,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/378.png,1
379,Registeel,3,1.9,205,Steel,,Clear Body,,Light Metal,Gray,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/379.png,1
380,Latias,3,1.4,40,Dragon,Psychic,Levitate,,,Red,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/380.png,1
381,Latios,3,2,60,Dragon,Psychic,Levitate,,,Blue,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/381.png,1
382,Kyogre,3,4.5,352,Water,,Drizzle,,,Blue,Undiscovered,,Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/382.png,1
383,Groudon,3,3.5,950,Ground,,Drought,,,Red,Undiscovered,,Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/383.png,1
384,Rayquaza,3,7,206.5,Dragon,Flying,Air Lock,,,Green,Undiscovered,,Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/384.png,1
385,Jirachi,3,0.3,1.1,Steel,Psychic,Serene Grace,,,Yellow,Undiscovered,,Mythical,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/385.png,1
386,Deoxys,3,1.7,60.8,Psychic,,Pressure,,,Red,Undiscovered,,Mythical,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/386.png,1
387,Turtwig,4,0.4,10.2,Grass,,Overgrow,,Shell Armor,Green,Monster,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/387.png,1
388,Grotle,4,1.1,97,Grass,,Overgrow,,Shell Armor,Green,Monster,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/388.png,2
389,Torterra,4,2.2,310,Grass,Ground,Overgrow,,Shell Armor,Green,Monster,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/389.png,3
390,Chimchar,4,0.5,6.2,Fire,,Blaze,,Iron Fist,Brown,Ground,Human-Like,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/390.png,1
391,Monferno,4,0.9,22,Fire,Fighting,Blaze,,Iron Fist,Brown,Ground,Human-Like,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/391.png,2
392,Infernape,4,1.2,55,Fire,Fighting,Blaze,,Iron Fist,Brown,Ground,Human-Like,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/392.png,3
393,Piplup,4,0.4,5.2,Water,,Torrent,,Defiant,Blue,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/393.png,1
394,Prinplup,4,0.8,23,Water,,Torrent,,Defiant,Blue,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/394.png,2
395,Empoleon,4,1.7,84.5,Water,Steel,Torrent,,Defiant,Blue,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/395.png,3
396,Starly,4,0.3,2,Normal,Flying,Keen Eye,,Reckless,Brown,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/396.png,1
397,Staravia,4,0.6,15.5,Normal,Flying,Intimidate,,Reckless,Brown,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/397.png,2
398,Staraptor,4,1.2,24.9,Normal,Flying,Intimidate,,Reckless,Brown,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/398.png,3
399,Bidoof,4,0.5,20,Normal,,Simple,Unaware,Moody,Brown,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/399.png,1
400,Bibarel,4,1,31.5,Normal,Water,Simple,Unaware,Moody,Brown,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/400.png,2
401,Kricketot,4,0.3,2.2,Bug,,Shed Skin,,Run Away,Red,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/401.png,1
402,Kricketune,4,1,25.5,Bug,,Swarm,,Technician,Red,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/402.png,2
403,Shinx,4,0.5,9.5,Electric,,Rivalry,Intimidate,Guts,Blue,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/403.png,1
404,Luxio,4,0.9,30.5,Electric,,Rivalry,Intimidate,Guts,Blue,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/404.png,2
405,Luxray,4,1.4,42,Electric,,Rivalry,Intimidate,Guts,Blue,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/405.png,3
406,Budew,4,0.2,1.2,Grass,Poison,Natural Cure,Poison Point,Leaf Guard,Green,Undiscovered,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/406.png,1
407,Roserade,4,0.9,14.5,Grass,Poison,Natural Cure,Poison Point,Technician,Green,Fairy,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/407.png,3
408,Cranidos,4,0.9,31.5,Rock,,Mold Breaker,,Sheer Force,Blue,Monster,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/408.png,1
409,Rampardos,4,1.6,102.5,Rock,,Mold Breaker,,Sheer Force,Blue,Monster,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/409.png,2
410,Shieldon,4,0.5,57,Rock,Steel,Sturdy,,Soundproof,Gray,Monster,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/410.png,1
411,Bastiodon,4,1.3,149.5,Rock,Steel,Sturdy,,Soundproof,Gray,Monster,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/411.png,2
412,Burmy,4,0.2,3.4,Bug,,Shed Skin,,Overcoat,Green,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/412.png,1
413,Wormadam,4,0.5,6.5,Bug,Grass,Anticipation,,Overcoat,Green,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/413.png,2
414,Mothim,4,0.9,23.3,Bug,Flying,Swarm,,Tinted Lens,Yellow,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/414.png,2
415,Combee,4,0.3,5.5,Bug,Flying,Honey Gather,,Hustle,Yellow,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/415.png,1
416,Vespiquen,4,1.2,38.5,Bug,Flying,Pressure,,Unnerve,Yellow,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/416.png,2
417,Pachirisu,4,0.4,3.9,Electric,,Run Away,Pickup,Volt Absorb,White,Ground,Fairy,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/417.png,1
418,Buizel,4,0.7,29.5,Water,,Swift Swim,,Water Veil,Brown,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/418.png,1
419,Floatzel,4,1.1,33.5,Water,,Swift Swim,,Water Veil,Brown,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/419.png,2
420,Cherubi,4,0.4,3.3,Grass,,Chlorophyll,,,Pink,Fairy,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/420.png,1
421,Cherrim,4,0.5,9.3,Grass,,Flower Gift,,,Purple,Fairy,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/421.png,2
422,Shellos,4,0.3,6.3,Water,,Sticky Hold,Storm Drain,Sand Force,Purple,Water1,Amorphous,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/422.png,1
423,Gastrodon,4,0.9,29.9,Water,Ground,Sticky Hold,Storm Drain,Sand Force,Purple,Water1,Amorphous,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/423.png,2
424,Ambipom,4,1.2,20.3,Normal,,Technician,Pickup,Skill Link,Purple,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/424.png,2
425,Drifloon,4,0.4,1.2,Ghost,Flying,Aftermath,Unburden,Flare Boost,Purple,Amorphous,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/425.png,1
426,Drifblim,4,1.2,15,Ghost,Flying,Aftermath,Unburden,Flare Boost,Purple,Amorphous,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/426.png,2
427,Buneary,4,0.4,5.5,Normal,,Run Away,Klutz,Limber,Brown,Ground,Human-Like,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/427.png,1
428,Lopunny,4,1.2,33.3,Normal,,Cute Charm,Klutz,Limber,Brown,Ground,Human-Like,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/428.png,2
429,Mismagius,4,0.9,4.4,Ghost,,Levitate,,,Purple,Amorphous,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/429.png,2
430,Honchkrow,4,0.9,27.3,Dark,Flying,Insomnia,Super Luck,Moxie,Black,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/430.png,2
431,Glameow,4,0.5,3.9,Normal,,Limber,Own Tempo,Keen Eye,Gray,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/431.png,1
432,Purugly,4,1,43.8,Normal,,Thick Fat,Own Tempo,Defiant,Gray,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/432.png,2
433,Chingling,4,0.2,0.6,Psychic,,Levitate,,,Yellow,Undiscovered,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/433.png,1
434,Stunky,4,0.4,19.2,Poison,Dark,Stench,Aftermath,Keen Eye,Purple,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/434.png,1
435,Skuntank,4,1,38,Poison,Dark,Stench,Aftermath,Keen Eye,Purple,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/435.png,2
436,Bronzor,4,0.5,60.5,Steel,Psychic,Levitate,Heatproof,Heavy Metal,Green,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/436.png,1
437,Bronzong,4,1.3,187,Steel,Psychic,Levitate,Heatproof,Heavy Metal,Green,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/437.png,2
438,Bonsly,4,0.5,15,Rock,,Sturdy,Rock Head,Rattled,Brown,Undiscovered,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/438.png,1
439,Mime Jr.,4,0.6,13,Psychic,Fairy,Soundproof,Filter,Technician,Pink,Undiscovered,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/439.png,1
440,Happiny,4,0.6,24.4,Normal,,Natural Cure,Serene Grace,Friend Guard,Pink,Undiscovered,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/440.png,1
441,Chatot,4,0.5,1.9,Normal,Flying,Keen Eye,Tangled Feet,Big Pecks,Black,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/441.png,1
442,Spiritomb,4,1,108,Ghost,Dark,Pressure,,Infiltrator,Purple,Amorphous,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/442.png,1
443,Gible,4,0.7,20.5,Dragon,Ground,Sand Veil,,Rough Skin,Blue,Monster,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/443.png,1
444,Gabite,4,1.4,56,Dragon,Ground,Sand Veil,,Rough Skin,Blue,Monster,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/444.png,2
445,Garchomp,4,1.9,95,Dragon,Ground,Sand Veil,,Rough Skin,Blue,Monster,Dragon,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/445.png,3
446,Munchlax,4,0.6,105,Normal,,Pickup,Thick Fat,Gluttony,Black,Undiscovered,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/446.png,1
447,Riolu,4,0.7,20.2,Fighting,,Steadfast,Inner Focus,Prankster,Blue,Undiscovered,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/447.png,1
448,Lucario,4,1.2,54,Fighting,Steel,Steadfast,Inner Focus,Justified,Blue,Ground,Human-Like,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/448.png,2
449,Hippopotas,4,0.8,49.5,Ground,,Sand Stream,,Sand Force,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/449.png,1
450,Hippowdon,4,2,300,Ground,,Sand Stream,,Sand Force,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/450.png,2
451,Skorupi,4,0.8,12,Poison,Bug,Battle Armor,Sniper,Keen Eye,Purple,Bug,Water3,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/451.png,1
452,Drapion,4,1.3,61.5,Poison,Dark,Battle Armor,Sniper,Keen Eye,Purple,Bug,Water3,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/452.png,2
453,Croagunk,4,0.7,23,Poison,Fighting,Anticipation,Dry Skin,Poison Touch,Blue,Human-Like,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/453.png,1
454,Toxicroak,4,1.3,44.4,Poison,Fighting,Anticipation,Dry Skin,Poison Touch,Blue,Human-Like,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/454.png,2
455,Carnivine,4,1.4,27,Grass,,Levitate,,,Green,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/455.png,1
456,Finneon,4,0.4,7,Water,,Swift Swim,Storm Drain,Water Veil,Blue,Water2,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/456.png,1
457,Lumineon,4,1.2,24,Water,,Swift Swim,Storm Drain,Water Veil,Blue,Water2,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/457.png,2
458,Mantyke,4,1,65,Water,Flying,Swift Swim,Water Absorb,Water Veil,Blue,Undiscovered,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/458.png,1
459,Snover,4,1,50.5,Grass,Ice,Snow Warning,,Soundproof,White,Monster,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/459.png,1
460,Abomasnow,4,2.2,135.5,Grass,Ice,Snow Warning,,Soundproof,White,Monster,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/460.png,2
461,Weavile,4,1.1,34,Dark,Ice,Pressure,,Pickpocket,Black,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/461.png,2
462,Magnezone,4,1.2,180,Electric,Steel,Magnet Pull,Sturdy,Analytic,Gray,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/462.png,3
463,Lickilicky,4,1.7,140,Normal,,Own Tempo,Oblivious,Cloud Nine,Pink,Monster,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/463.png,2
464,Rhyperior,4,2.4,282.8,Ground,Rock,Lightning Rod,Solid Rock,Reckless,Gray,Monster,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/464.png,3
465,Tangrowth,4,2,128.6,Grass,,Chlorophyll,Leaf Guard,Regenerator,Blue,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/465.png,2
466,Electivire,4,1.8,138.6,Electric,,Motor Drive,,Vital Spirit,Yellow,Human-Like,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/466.png,3
467,Magmortar,4,1.6,68,Fire,,Flame Body,,Vital Spirit,Red,Human-Like,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/467.png,3
468,Togekiss,4,1.5,38,Fairy,Flying,Hustle,Serene Grace,Super Luck,White,Flying,Fairy,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/468.png,3
469,Yanmega,4,1.9,51.5,Bug,Flying,Speed Boost,Tinted Lens,Frisk,Green,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/469.png,2
470,Leafeon,4,1,25.5,Grass,,Leaf Guard,,Chlorophyll,Green,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/470.png,2
471,Glaceon,4,0.8,25.9,Ice,,Snow Cloak,,Ice Body,Blue,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/471.png,2
472,Gliscor,4,2,42.5,Ground,Flying,Hyper Cutter,Sand Veil,Poison Heal,Purple,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/472.png,2
473,Mamoswine,4,2.5,291,Ice,Ground,Oblivious,Snow Cloak,Thick Fat,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/473.png,3
